config_id,fold,hidden_size,num_layers,dropout,learning_rate,batch_size,val_mse,val_rmse,n_epochs,wall_time_sec
4,1,128,2,0.411380806635415,0.0007705989229173013,128,222.5702417496959,14.918788213179242,50,82.72175335884094
4,2,128,2,0.411380806635415,0.0007705989229173013,128,1700.9018862369803,41.24199178309627,19,31.35072636604309
4,3,128,2,0.411380806635415,0.0007705989229173013,128,1700.6423018174894,41.23884457422988,18,29.818904399871826
4,4,128,2,0.411380806635415,0.0007705989229173013,128,1700.3723772666322,41.23557174657134,22,36.48495697975159
5,0,32,1,0.0,0.0001341635410168892,256,4104.01455356635,64.06258310095176,50,43.650341510772705
5,1,32,1,0.0,0.0001341635410168892,256,4133.03171268077,64.28865928513963,50,43.66926836967468
5,2,32,1,0.0,0.0001341635410168892,256,4103.908366075876,64.06175431625235,50,43.856606245040894
5,3,32,1,0.0,0.0001341635410168892,256,4103.379446921017,64.05762598567806,50,43.72274875640869
5,4,32,1,0.0,0.0001341635410168892,256,4103.274881272987,64.05680979625029,50,44.166574478149414
6,0,256,2,0.3158321995610324,0.00328227889435858,256,1699.9887463454324,41.23091978534353,33,78.64266347885132
6,1,256,2,0.3158321995610324,0.00328227889435858,256,1694.8798139459045,41.168918056537564,14,33.00526285171509
6,2,256,2,0.3158321995610324,0.00328227889435858,256,1700.9017758853315,41.24199044524077,20,46.86074423789978
6,3,256,2,0.3158321995610324,0.00328227889435858,256,1700.6418314738057,41.23883887155173,20,47.063549757003784
6,4,256,2,0.3158321995610324,0.00328227889435858,256,1700.3739407926867,41.23559070502915,20,46.5615553855896
7,0,32,1,0.0,0.0061128289383324905,512,1699.9897351903824,41.23093177688788,50,32.671751260757446
7,1,32,1,0.0,0.0061128289383324905,512,1694.9027644054943,41.16919679087138,44,28.32215714454651
7,2,32,1,0.0,0.0061128289383324905,512,1700.904048551448,41.24201799804961,50,32.7129909992218
7,3,32,1,0.0,0.0061128289383324905,512,1700.652734323257,41.23897106285821,24,15.148581743240356
7,4,32,1,0.0,0.0061128289383324905,512,1700.3743956624967,41.23559622052889,50,32.552282094955444
8,0,256,2,0.09731935392598379,0.0008579105479001713,128,1699.9919183204158,41.23095825129966,13,37.13098073005676
8,1,256,2,0.09731935392598379,0.0008579105479001713,128,219.587982921966,14.818501372337419,42,117.8913505077362
8,2,256,2,0.09731935392598379,0.0008579105479001713,128,226.9242948521829,15.064006600243605,50,140.07860040664673
8,3,256,2,0.09731935392598379,0.0008579105479001713,128,273.5036766310961,16.537946566339368,50,140.96895718574524
8,4,256,2,0.09731935392598379,0.0008579105479001713,128,286.6140232190592,16.929678768927047,45,126.27360320091248
9,0,128,1,0.0,0.002323260488552255,64,254.76333874080788,15.961307551100187,48,107.51413750648499
9,1,128,1,0.0,0.002323260488552255,64,223.9491231887722,14.964929775604435,50,111.7044620513916
9,2,128,1,0.0,0.002323260488552255,64,231.85732521489032,15.226861962167067,41,90.56636118888855
9,3,128,1,0.0,0.002323260488552255,64,283.8536043163746,16.847955493660784,45,99.56325244903564
9,4,128,1,0.0,0.002323260488552255,64,295.88666989519976,17.201356629498726,29,64.5844075679779
10,0,128,2,0.483754866217105,0.0004483846290786353,512,1699.9882154850231,41.23091334769366,50,69.86210441589355
10,1,128,2,0.483754866217105,0.0004483846290786353,512,1694.9992010843632,41.170367997922526,50,69.12735676765442
10,2,128,2,0.483754866217105,0.0004483846290786353,512,1700.9018738822529,41.24199163331292,50,69.55062413215637
10,3,128,2,0.483754866217105,0.0004483846290786353,512,1700.6418705397552,41.23883934520654,50,69.758376121521
10,4,128,2,0.483754866217105,0.0004483846290786353,512,1700.3729027100255,41.23557811781018,50,68.95506572723389
11,0,32,1,0.0,0.0002393000107750474,128,506.4347308031774,22.504104754537057,50,63.91934680938721
11,1,32,1,0.0,0.0002393000107750474,128,375.858205496473,19.387062838307223,50,63.611321449279785
11,2,32,1,0.0,0.0002393000107750474,128,435.76227292582456,20.874919710643788,50,64.33873867988586
11,3,32,1,0.0,0.0002393000107750474,128,549.8042690286532,23.447905429454742,50,64.20722842216492
11,4,32,1,0.0,0.0002393000107750474,128,1700.2700487177594,41.23433094786139,50,63.63680911064148
12,0,32,1,0.0,0.0008941489120323654,128,270.1314231394459,16.43567531741382,50,65.02219128608704
12,1,32,1,0.0,0.0008941489120323654,128,231.85031443513827,15.226631749508433,50,64.25185132026672
12,2,32,1,0.0,0.0008941489120323654,128,244.30182167625276,15.63015744246528,50,64.65368580818176
12,3,32,1,0.0,0.0008941489120323654,128,294.76018845677083,17.16858143402567,50,64.28757214546204
12,4,32,1,0.0,0.0008941489120323654,128,290.9941135213166,17.05854957261363,50,64.12789750099182
13,0,128,1,0.0,0.0007486931122086518,256,300.4136333657489,17.332444529429452,50,49.573505878448486
13,1,128,1,0.0,0.0007486931122086518,256,257.9837429732018,16.061872337097,50,48.70493745803833
13,2,128,1,0.0,0.0007486931122086518,256,274.3810367572437,16.56445099474304,50,49.20012927055359
13,3,128,1,0.0,0.0007486931122086518,256,328.25675241570724,18.117857279924337,50,49.346298694610596
13,4,128,1,0.0,0.0007486931122086518,256,320.41361783684596,17.900101056609873,46,45.021665811538696
14,0,256,1,0.0,0.0025149549152136508,64,260.5037725446925,16.140129260470392,48,132.66301584243774
14,1,256,1,0.0,0.0025149549152136508,64,218.6338831683434,14.78627347130924,45,123.4683907032013
14,2,256,1,0.0,0.0025149549152136508,64,245.4733379889238,15.66758877392829,50,137.76853203773499
14,3,256,1,0.0,0.0025149549152136508,64,326.3825531201243,18.066060808049006,27,73.15753531455994
14,4,256,1,0.0,0.0025149549152136508,64,316.460307483178,17.789331282630553,21,56.4395637512207
15,0,256,1,0.0,0.004069384391668902,512,1699.9885131512715,41.23091695743949,25,27.630613565444946
15,1,256,1,0.0,0.004069384391668902,512,257.4060696564877,16.043879507665462,50,55.807868242263794
15,2,256,1,0.0,0.004069384391668902,512,264.0188847856556,16.24865793798539,43,48.37131428718567
15,3,256,1,0.0,0.004069384391668902,512,1700.6465758738354,41.238896394955034,14,15.211801290512085
15,4,256,1,0.0,0.004069384391668902,512,1700.372599334151,41.23557443924058,24,26.618223190307617
16,0,64,2,0.14416405196512205,0.0023173466689007474,256,1699.9882799140141,41.23091412901264,24,23.897125720977783
16,1,64,2,0.14416405196512205,0.0023173466689007474,256,1694.8850161766293,41.16898123802226,36,35.91541051864624
16,2,64,2,0.14416405196512205,0.0023173466689007474,256,1700.9019639229887,41.24199272492769,21,21.128135681152344
16,3,64,2,0.14416405196512205,0.0023173466689007474,256,1700.641961607399,41.23884044935549,20,19.84085464477539
16,4,64,2,0.14416405196512205,0.0023173466689007474,256,1700.3728495535024,41.235577473263334,27,27.040778398513794
17,0,256,1,0.0,0.00010344858139522896,64,294.4750521011723,17.16027540866324,50,139.859694480896
17,1,256,1,0.0,0.00010344858139522896,64,248.35767535272583,15.759367860187979,50,137.11409616470337
17,2,256,1,0.0,0.00010344858139522896,64,267.8747740026856,16.366880399229586,50,137.13951230049133
17,3,256,1,0.0,0.00010344858139522896,64,331.5756325944916,18.209218341117545,50,136.9902150630951
17,4,256,1,0.0,0.00010344858139522896,64,341.1560490241262,18.470410093555753,29,81.11442112922668
18,0,256,2,0.33242542829601607,0.002572354133406629,128,1699.9942275071712,41.23098625435937,13,35.885282039642334
18,1,256,2,0.33242542829601607,0.002572354133406629,128,1694.8786657665864,41.16890411180004,13,35.24377179145813
18,2,256,2,0.33242542829601607,0.002572354133406629,128,1700.9025859285305,41.24200026585193,12,32.52432465553284
18,3,256,2,0.33242542829601607,0.002572354133406629,128,324.2074063798641,18.00576036661224,50,136.5794861316681
18,4,256,2,0.33242542829601607,0.002572354133406629,128,1700.3724741813637,41.23557292170637,16,43.507837533950806
19,0,128,2,0.28437059797644687,0.00019036802148316657,128,1699.9883573149962,41.230915067640645,30,50.2673442363739
19,1,128,2,0.28437059797644687,0.00019036802148316657,128,269.2116813016799,16.407671416190656,50,83.57411456108093
19,2,128,2,0.28437059797644687,0.00019036802148316657,128,1700.901626140861,41.24198862980374,34,57.356839179992676
19,3,128,2,0.28437059797644687,0.00019036802148316657,128,1700.641679349446,41.238837027121,29,48.80937385559082
19,4,128,2,0.28437059797644687,0.00019036802148316657,128,1700.3723451054266,41.23557135660214,30,50.072853565216064
20,0,32,1,0.0,0.002171730464570452,256,287.13476000631795,16.945051195151873,50,43.48533058166504
20,1,32,1,0.0,0.002171730464570452,256,256.59410799513745,16.018555115713074,50,44.22893214225769
20,2,32,1,0.0,0.002171730464570452,256,248.6159924631204,15.767561398742686,50,43.77031469345093
20,3,32,1,0.0,0.002171730464570452,256,322.0586785222481,17.9459933835452,50,44.82996988296509
20,4,32,1,0.0,0.002171730464570452,256,307.82424688701303,17.54492082874736,50,43.4531524181366
21,0,256,1,0.0,0.0033884237321586278,256,283.16423173922936,16.827484415064223,49,60.84054613113403
21,1,256,1,0.0,0.0033884237321586278,256,236.9249517514777,15.39236667155112,50,61.544437408447266
21,2,256,1,0.0,0.0033884237321586278,256,284.0497709464808,16.85377616282122,47,57.58574438095093
21,3,256,1,0.0,0.0033884237321586278,256,328.5065783652599,18.12475043594421,43,52.63613319396973
21,4,256,1,0.0,0.0033884237321586278,256,309.9133675393548,17.604356493190963,46,56.09660506248474
22,0,128,2,0.2767897003289979,0.0013134523488159875,512,1699.9884159259846,41.2309157784057,28,38.69209313392639
22,1,128,2,0.2767897003289979,0.0013134523488159875,512,1694.949955525698,41.16976992315718,31,43.19205975532532
22,2,128,2,0.2767897003289979,0.0013134523488159875,512,1700.9020830070363,41.24199416865092,26,36.20220112800598
22,3,128,2,0.2767897003289979,0.0013134523488159875,512,1700.6418795085383,41.238839453948486,26,36.12857532501221
22,4,128,2,0.2767897003289979,0.0013134523488159875,512,1700.3722237464544,41.235569885069545,26,35.97884488105774
23,0,128,1,0.0,0.0007471964132012038,64,279.66238450086547,16.723109295249657,45,100.51763582229614
23,1,128,1,0.0,0.0007471964132012038,64,227.74899798855418,15.091355074629785,49,108.43390321731567
23,2,128,1,0.0,0.0007471964132012038,64,242.6061887147306,15.575820643379616,50,111.63432550430298
23,3,128,1,0.0,0.0007471964132012038,64,285.7525524185218,16.904217001048046,50,110.27652072906494
23,4,128,1,0.0,0.0007471964132012038,64,286.5053669959649,16.92646941910701,43,94.61690855026245
24,0,32,2,0.20426432186231808,0.005091035747757643,64,255.05461676063942,15.970429448222093,43,109.45707893371582
24,1,32,2,0.20426432186231808,0.005091035747757643,64,223.31507387777762,14.943730253112093,50,126.55987310409546
24,2,32,2,0.20426432186231808,0.005091035747757643,64,238.4603844026705,15.442162555894512,50,125.68384599685669
24,3,32,2,0.20426432186231808,0.005091035747757643,64,272.04814855810696,16.493882155457126,50,126.43968987464905
24,4,32,2,0.20426432186231808,0.005091035747757643,64,288.2490166796826,16.97789788753845,50,124.66911768913269
25,0,256,1,0.0,0.0003653993614279478,64,264.28701637502485,16.25690672837317,50,134.76549887657166
25,1,256,1,0.0,0.0003653993614279478,64,225.17277064504125,15.00575791638134,50,136.35459351539612
25,2,256,1,0.0,0.0003653993614279478,64,237.3743614541087,15.40695821549824,50,136.4219331741333
25,3,256,1,0.0,0.0003653993614279478,64,292.220487389957,17.094457797483866,50,138.06288170814514
25,4,256,1,0.0,0.0003653993614279478,64,291.14099526780035,17.062854253254358,50,136.62047052383423
26,0,64,2,0.33095825736344753,0.0013003621044997617,256,1699.9883160287263,41.23091456696936,26,25.826689958572388
26,1,64,2,0.33095825736344753,0.0013003621044997617,256,236.29876838306524,15.372012502696752,50,49.20149111747742
26,2,64,2,0.33095825736344753,0.0013003621044997617,256,1700.9016982208848,41.24198950367071,38,37.877357721328735
26,3,64,2,0.33095825736344753,0.0013003621044997617,256,1700.6418859764108,41.23883953236816,25,24.72381043434143
26,4,64,2,0.33095825736344753,0.0013003621044997617,256,289.39298035562535,17.011554319215673,50,49.09857988357544
27,0,256,2,0.20319343072003526,0.004246594269178858,256,1699.9894195529705,41.23092794921029,14,33.09194755554199
27,1,256,2,0.20319343072003526,0.004246594269178858,256,1694.8809096398866,41.16893136383171,11,25.2599778175354
27,2,256,2,0.20319343072003526,0.004246594269178858,256,1700.9196135027296,41.242206700208584,13,26.721738576889038
27,3,256,2,0.20319343072003526,0.004246594269178858,256,1700.6418302664695,41.23883885691339,18,38.02793335914612
27,4,256,2,0.20319343072003526,0.004246594269178858,256,1700.3732273398873,41.23558205409361,21,47.74769306182861
28,0,32,1,0.0,0.00011102586009934694,64,354.9711660790843,18.84067849306612,50,102.44311881065369
28,1,32,1,0.0,0.00011102586009934694,64,296.38764117394396,17.2159124409351,50,101.3606526851654
28,2,32,1,0.0,0.00011102586009934694,64,322.2629243304428,17.951683050077584,50,102.86400198936462
28,3,32,1,0.0,0.00011102586009934694,64,368.8603886880878,19.205738431210808,50,101.60689187049866
28,4,32,1,0.0,0.00011102586009934694,64,358.08516790655085,18.923138426449004,50,101.45522451400757
29,0,256,1,0.0,0.0008389855104787753,256,278.772269931938,16.696474775590744,50,59.67507290840149
29,1,256,1,0.0,0.0008389855104787753,256,254.02793484201825,15.938253820353667,47,55.818180561065674
29,2,256,1,0.0,0.0008389855104787753,256,278.24391018938996,16.680644777387652,42,49.660481452941895
29,3,256,1,0.0,0.0008389855104787753,256,327.76272717755154,18.10421849121225,50,58.75458574295044
29,4,256,1,0.0,0.0008389855104787753,256,320.4727241183346,17.901751984605713,27,32.34909176826477
