config_id,fold,hidden_size,num_layers,dropout,learning_rate,batch_size,val_mse,val_rmse,n_epochs,wall_time_sec
19,4,128,2,0.28437059797644687,0.00019036802148316657,128,1746.9436608511594,41.7964551230264,50,29.862748622894287
20,0,32,1,0.0,0.002171730464570452,256,286.43124831032617,16.924279846136027,50,12.994189023971558
20,1,32,1,0.0,0.002171730464570452,256,286.4144086808243,16.92378233967881,50,13.157986164093018
20,2,32,1,0.0,0.002171730464570452,256,261.21916258113237,16.162275909695776,50,12.857717990875244
20,3,32,1,0.0,0.002171730464570452,256,274.5588589301062,16.5698177096221,50,12.999547481536865
20,4,32,1,0.0,0.002171730464570452,256,266.4589936498659,16.32357171852612,50,12.882340669631958
21,0,256,1,0.0,0.0033884237321586278,256,208.45685195491814,14.43803490627856,50,23.997023105621338
21,1,256,1,0.0,0.0033884237321586278,256,1745.1200888773571,41.77463451518585,20,9.80859375
21,2,256,1,0.0,0.0033884237321586278,256,1746.5749038722108,41.792043547453034,29,14.049270868301392
21,3,256,1,0.0,0.0033884237321586278,256,1746.8658283701736,41.79552402315556,14,6.980951547622681
21,4,256,1,0.0,0.0033884237321586278,256,1746.7475509536007,41.794109046055766,14,6.7775585651397705
22,0,128,2,0.2767897003289979,0.0013134523488159875,512,1750.0233670164637,41.833280615037395,50,24.93856978416443
22,1,128,2,0.2767897003289979,0.0013134523488159875,512,1745.1274678611164,41.77472283404303,50,25.126651287078857
22,2,128,2,0.2767897003289979,0.0013134523488159875,512,1747.442416893044,41.802421184580254,50,24.979216814041138
22,3,128,2,0.2767897003289979,0.0013134523488159875,512,1746.8630471986844,41.79549075197807,50,25.488749504089355
22,4,128,2,0.2767897003289979,0.0013134523488159875,512,1746.7483337247477,41.794118410665725,50,25.25528335571289
23,0,128,1,0.0,0.0007471964132012038,64,187.52908883337247,13.694126070449785,49,33.22613167762756
23,1,128,1,0.0,0.0007471964132012038,64,172.78259705396695,13.144679419977003,50,33.77049899101257
23,2,128,1,0.0,0.0007471964132012038,64,164.61985691469133,12.830426996584771,49,32.11568856239319
23,3,128,1,0.0,0.0007471964132012038,64,165.53505869032801,12.866042852809407,35,23.066663026809692
23,4,128,1,0.0,0.0007471964132012038,64,183.2212500724115,13.53592442622267,42,27.47606921195984
24,0,32,2,0.20426432186231808,0.005091035747757643,64,186.01603903447167,13.63876970384322,35,26.684709548950195
24,1,32,2,0.20426432186231808,0.005091035747757643,64,165.00650379847647,12.845485736182827,37,28.54994511604309
24,2,32,2,0.20426432186231808,0.005091035747757643,64,155.2958650137164,12.461776158064964,50,37.0243718624115
24,3,32,2,0.20426432186231808,0.005091035747757643,64,156.4775147159614,12.509097278219617,45,33.152191162109375
24,4,32,2,0.20426432186231808,0.005091035747757643,64,169.20697432368246,13.007958115080262,43,31.9956374168396
25,0,256,1,0.0,0.0003653993614279478,64,189.1564718343444,13.753416733101066,50,44.26836276054382
25,1,256,1,0.0,0.0003653993614279478,64,192.0221971183839,13.857207406919473,50,45.94477820396423
25,2,256,1,0.0,0.0003653993614279478,64,165.7896327786841,12.875932307164561,50,45.16290020942688
25,3,256,1,0.0,0.0003653993614279478,64,178.0706667314968,13.344312149057995,50,44.47891283035278
25,4,256,1,0.0,0.0003653993614279478,64,188.3815648791687,13.725216387334982,43,37.96916222572327
26,0,64,2,0.33095825736344753,0.0013003621044997617,256,1750.023276394774,41.83327953190825,50,14.577277898788452
26,1,64,2,0.33095825736344753,0.0013003621044997617,256,1745.120056444378,41.77463412699599,50,14.167815923690796
26,2,64,2,0.33095825736344753,0.0013003621044997617,256,1747.4414579560375,41.802409714704694,50,14.456822395324707
26,3,64,2,0.33095825736344753,0.0013003621044997617,256,1746.8633630663787,41.79549453070724,50,14.570348024368286
26,4,64,2,0.33095825736344753,0.0013003621044997617,256,1746.7466662793822,41.79409846233535,50,15.342621326446533
27,0,256,2,0.20319343072003526,0.004246594269178858,256,1750.0236289503885,41.83328374572559,13,12.206788063049316
27,1,256,2,0.20319343072003526,0.004246594269178858,256,1745.1202793523958,41.77463679497879,13,12.371798038482666
27,2,256,2,0.20319343072003526,0.004246594269178858,256,1747.4414455631124,41.80240956647251,25,23.167372941970825
27,3,256,2,0.20319343072003526,0.004246594269178858,256,1746.873340945654,41.79561389602567,15,13.95602560043335
27,4,256,2,0.20319343072003526,0.004246594269178858,256,1746.7465265541302,41.794096790744625,14,13.054122924804688
28,0,32,1,0.0,0.00011102586009934694,64,3197.4023983712923,56.54557806204913,50,31.667145013809204
28,1,32,1,0.0,0.00011102586009934694,64,3198.58832652905,56.55606356995729,50,32.957799673080444
28,2,32,1,0.0,0.00011102586009934694,64,3197.1744027092036,56.543561991699846,50,33.27303647994995
28,3,32,1,0.0,0.00011102586009934694,64,3194.815221134934,56.52269651330281,50,32.50280547142029
28,4,32,1,0.0,0.00011102586009934694,64,3196.8146740698567,56.54038091550018,50,33.37515735626221
29,0,256,1,0.0,0.0008389855104787753,256,221.9562467585849,14.898196090754912,50,24.467283725738525
29,1,256,1,0.0,0.0008389855104787753,256,186.67058164906308,13.662744294213482,50,24.290705919265747
29,2,256,1,0.0,0.0008389855104787753,256,185.52131138181392,13.62062081484592,50,24.12051773071289
29,3,256,1,0.0,0.0008389855104787753,256,191.75044506164465,13.847398494361483,50,24.159980058670044
29,4,256,1,0.0,0.0008389855104787753,256,185.16093685299637,13.60738537901372,50,24.28562831878662
