config_id,fold,hidden_size,num_layers,dropout,learning_rate,batch_size,val_mse,val_rmse,n_epochs,wall_time_sec
20,4,32,1,0.0,0.002171730464570452,256,341.42214118778526,18.47761189082034,47,32.75734996795654
21,0,256,1,0.0,0.0033884237321586278,256,322.2062159429202,17.950103507860902,36,36.09763050079346
21,1,256,1,0.0,0.0033884237321586278,256,268.1478135240162,16.375219495445435,50,49.991511821746826
21,2,256,1,0.0,0.0033884237321586278,256,296.2236961075665,17.211150342367198,46,46.137118101119995
21,3,256,1,0.0,0.0033884237321586278,256,287.28920042679607,16.949607677666055,50,49.76543164253235
21,4,256,1,0.0,0.0033884237321586278,256,352.61083910179707,18.777934899817847,47,47.144575119018555
22,0,128,2,0.2767897003289979,0.0013134523488159875,512,1750.375955915407,41.83749461805053,37,42.14996886253357
22,1,128,2,0.2767897003289979,0.0013134523488159875,512,263.39532755916326,16.229458634198593,50,56.9922399520874
22,2,128,2,0.2767897003289979,0.0013134523488159875,512,296.21740430254727,17.210967558581572,50,56.23811888694763
22,3,128,2,0.2767897003289979,0.0013134523488159875,512,301.0685308533574,17.351326486852738,50,56.39447784423828
22,4,128,2,0.2767897003289979,0.0013134523488159875,512,349.1816213369589,18.686402043650858,50,56.20841455459595
23,0,128,1,0.0,0.0007471964132012038,64,325.8542232066225,18.051432718945676,37,66.17106604576111
23,1,128,1,0.0,0.0007471964132012038,64,256.60288955427416,16.018829219211813,50,89.13695931434631
23,2,128,1,0.0,0.0007471964132012038,64,290.8762299626043,17.055093959360185,42,74.29254364967346
23,3,128,1,0.0,0.0007471964132012038,64,296.4215110642081,17.2168960926239,27,49.1693971157074
23,4,128,1,0.0,0.0007471964132012038,64,344.95828668695776,18.573052702422338,27,47.561251401901245
24,0,32,2,0.20426432186231808,0.005091035747757643,64,324.3210635817477,18.008916224519112,17,34.45832657814026
24,1,32,2,0.20426432186231808,0.005091035747757643,64,254.24908198827652,15.9451899326498,36,72.28052854537964
24,2,32,2,0.20426432186231808,0.005091035747757643,64,287.3597011782973,16.951687266413845,25,50.32822895050049
24,3,32,2,0.20426432186231808,0.005091035747757643,64,279.0763418421279,16.70557816545503,26,52.26573920249939
24,4,32,2,0.20426432186231808,0.005091035747757643,64,348.4794440604101,18.6676041328396,31,62.9358811378479
25,0,256,1,0.0,0.0003653993614279478,64,339.27559691157984,18.419435303819167,27,59.05244064331055
25,1,256,1,0.0,0.0003653993614279478,64,267.68539224004616,16.361093858298293,34,73.66948199272156
25,2,256,1,0.0,0.0003653993614279478,64,296.7918446882163,17.22764768296056,40,87.60469102859497
25,3,256,1,0.0,0.0003653993614279478,64,286.00940651217303,16.9118126323636,44,95.97770762443542
25,4,256,1,0.0,0.0003653993614279478,64,356.51741481132655,18.881668750704385,33,73.50100803375244
26,0,64,2,0.33095825736344753,0.0013003621044997617,256,1750.3761928820422,41.837497450039265,34,27.041974306106567
26,1,64,2,0.33095825736344753,0.0013003621044997617,256,1751.0294138804138,41.84530336704962,36,28.701964139938354
26,2,64,2,0.33095825736344753,0.0013003621044997617,256,1750.5410823792722,41.8394679982821,29,23.24828338623047
